city_key,geo_name,province,lon,lat,level,treat,post,treat_post,year,pm25,gdp,population,secondary_pct,tertiary_pct,fiscal_revenue,loan,wage,primary_teacher_per_10k,higher_teacher_per_10k,primary_student_per_10k,higher_student_per_10k,primary_school_count,higher_school_count,gdp_pc,ln_pm25,ln_gdp_pc,ln_fiscal,ln_pop,rel_year
重庆,重庆市,重庆,107.8839,30.067297,province,0,1,0,2016,43.20000076293945,17740.59,33.92,44.52,48.13,2227.9117,24785.1923,67386.0,70.2485,11.9643,1081.9575,215.9419,4099.0,65.0,523.0126768867924,3.7658405129107,6.259605702560446,7.708819968304896,3.5240048109237025,2
金华,金华市,浙江,119.957007,29.115117,city,1,1,1,2016,37.60000228881836,3684.9362,4.81,44.6,51.38,338.1394,6167.3953,72962.0,83.7235,4.6424,1372.1414,71.8628,634.0,2.0,766.0990020790022,3.6270041112686755,6.6413114069230526,5.8234582364942815,1.5706970841176697,2
金昌,金昌市,甘肃,102.045658,38.43382,city,0,1,0,2016,38.20000076293945,207.8152,0.46,50.11,39.92,20.7479,356.2876,53996.0,88.087,3.2174,1304.3478,72.1304,49.0,1.0,451.77217391304345,3.642835535584766,6.113178012745971,3.032445036735877,-0.7765287894989963,2
钦州,钦州市,广西壮族自治区,109.020264,22.171739,city,0,1,0,2016,33.0,1102.0466,4.09,43.73,36.21,49.5104,594.9771,52127.0,70.4352,2.6748,1393.643,71.5892,1407.0,3.0,269.4490464547677,3.4965075614664802,5.596379305515451,3.902182748516619,1.4085449700547104,2
铁岭,铁岭市,辽宁,124.176584,42.648938,city,0,1,0,2016,42.900001525878906,588.0423,3.0,32.52,43.73,56.5822,841.1929,43596.0,67.2767,4.3567,766.6667,62.6967,377.0,4.0,196.01409999999998,3.7588718615022434,5.278186595418558,4.035694448115023,1.0986122886681098,2
铁门关,铁门关市,新疆维吾尔自治区,85.590071,41.800499,city,0,1,0,2016,60.400001525878906,,,,,,,,,,,,,,,4.100989130203665,,,,2
铜仁,铜仁市,贵州,108.546322,27.969966,city,0,1,0,2016,33.400001525878906,856.97,4.41,28.4,47.94,62.049,817.6527,78809.0,95.4195,4.0272,1473.9229,80.542,1828.0,4.0,194.32426303854876,3.5085559456676507,5.269528222692001,4.127924395485296,1.4838746894587547,2
铜川,铜川市,陕西,109.038368,35.195996,city,0,1,0,2016,45.900001525878906,311.607,0.84,51.9,40.42,21.5072,173.4932,53652.0,73.8095,2.6786,952.381,54.3095,131.0,1.0,370.96071428571435,3.826465150310048,5.9160961655873745,3.0683877627935097,-0.1743533871447778,2
铜陵,铜陵市,安徽,117.566978,30.888245,city,1,1,1,2016,47.70000076293945,957.3,1.71,59.5,35.38,80.7211,944.6878,61501.0,69.7719,8.4269,818.7135,211.924,302.0,3.0,559.8245614035087,3.8649314138888333,6.327623451437739,4.391000003306318,0.5364933705145685,2
银川,银川市,宁夏回族自治区,106.347233,38.2883,city,0,1,0,2016,46.70000076293945,1617.7071,1.84,51.04,45.34,173.196,4076.5663,70840.0,94.2011,37.6087,1630.4348,537.5652,294.0,16.0,879.1886413043478,3.8437441810118846,6.7789994836523935,5.154423901173427,0.6097655716208943,2
锡林郭勒,锡林郭勒盟,内蒙古自治区,115.51632,44.232965,city,0,1,0,2016,22.200000762939453,,,,,,,,,,,,,,,3.1000923232448754,,,,2
锦州,锦州市,辽宁,121.618541,41.461822,city,0,1,0,2016,42.20000076293945,1032.8139,3.02,34.2,45.89,84.8118,1352.8818,49162.0,63.4371,16.7185,794.702,274.3411,469.0,9.0,341.99135761589406,3.7424202391211,5.8347854666143455,4.440434684060659,1.1052568313867783,2
镇江,镇江市,江苏,119.458183,32.014028,city,1,1,1,2016,49.10000228881836,3833.84,2.72,48.79,47.62,293.01,3444.3576,68874.0,72.5,20.9191,882.3529,321.6213,221.0,6.0,1409.5,3.893859081415919,7.250990310554167,5.680206738127495,1.000631880307906,2
长春,长春市,吉林,125.593273,44.290795,city,0,1,0,2016,42.60000228881836,5986.42,7.53,49.4,45.2,415.4853,9921.7577,68434.0,76.7211,36.0066,929.6149,576.8473,1403.0,38.0,795.0092961487384,3.751854307003454,6.678353807854819,6.029447234608277,2.018895041811802,2
长沙,长沙市,湖南,113.158697,28.224232,city,0,1,0,2016,49.60000228881836,9356.9088,6.96,48.23,47.8,743.6954,13813.8443,77782.0,75.819,48.1925,1307.4713,847.7299,1233.0,51.0,1344.383448275862,3.903990879876412,7.203690784168395,6.611631542400358,1.9401794743463283,2
长治,长治市,山西,112.921277,36.478022,city,0,1,0,2016,62.60000228881836,1270.4767,3.39,50.92,44.25,98.5278,1196.8158,51070.0,94.0147,5.3186,1120.944,112.4749,852.0,6.0,374.7718879056047,4.136765314668645,5.926317541963173,4.590338741860198,1.220829921392359,2
阜新,阜新市,辽宁,121.961888,42.282968,city,0,1,0,2016,38.5,407.8179,1.89,27.17,49.19,35.8394,839.3718,49601.0,72.5979,11.1905,793.6508,202.0741,165.0,2.0,215.77666666666667,3.6506582412937387,5.374243922171206,3.579047846895168,0.636576829071551,2
阜阳,阜阳市,安徽,115.709049,32.916536,city,1,1,1,2016,57.70000076293945,1401.8589,10.62,39.79,38.65,133.4441,1569.8215,52718.0,60.1356,1.9539,1167.6083,34.7863,1770.0,5.0,132.00177966101697,4.055257186736575,4.882815404775918,4.893682663558085,2.362739015813793,2
防城港,防城港市,广西壮族自治区,108.016067,21.869663,city,0,1,0,2016,30.100000381469727,676.0383,0.97,57.14,30.65,55.6461,511.4744,55409.0,77.0722,1.9072,1443.299,37.3196,565.0,1.0,696.9467010309279,3.404525184428243,6.546708938727471,4.019011994403241,-0.030459207484708574,2
阳江,阳江市,广东,111.779569,22.02617,city,0,1,0,2016,28.100000381469727,1270.7564,2.96,40.99,41.78,57.9861,825.5951,54245.0,82.9696,1.5101,1182.4324,33.3919,254.0,1.0,429.3095945945946,3.335769589915135,6.062178324374189,4.060203326652116,1.085189268335969,2
阳泉,阳泉市,山西,113.505474,38.064652,city,0,1,0,2016,52.29999923706055,622.8625,1.33,48.03,50.31,41.2776,742.6183,48195.0,83.9248,4.4436,1127.8195,107.4962,347.0,2.0,468.31766917293226,3.9569963564831245,6.149146845934547,3.7203199799482554,0.28517894223366247,2
阿克苏,阿克苏地区,新疆维吾尔自治区,81.177098,41.477458,city,0,1,0,2016,82.4000015258789,,,,,,,,,,,,,,,4.411585455433373,,,,2
阿勒泰,阿勒泰地区,新疆维吾尔自治区,87.048189,48.013014,city,0,1,0,2016,20.600000381469727,,,,,,,,,,,,,,,3.025291094313483,,,,2
阿坝藏族羌族自治,阿坝藏族羌族自治州,四川,102.612554,32.409135,city,0,1,0,2016,26.600000381469727,,,,,,,,,,,,,,,3.2809112301286203,,,,2
阿拉善,阿拉善盟,内蒙古自治区,102.42556,40.532392,city,0,1,0,2016,37.29999923706055,,,,,,,,,,,,,,,3.618993306195629,,,,2
阿拉尔,阿拉尔市,新疆维吾尔自治区,81.316958,40.6005,city,0,1,0,2016,93.0999984741211,,,,,,,,,,,,,,,4.533674167893344,,,,2
阿里,阿里地区,西藏自治区,82.564653,33.063726,city,0,1,0,2016,32.70000076293945,,,,,,,,,,,,,,,3.487375101234689,,,,2
陇南,陇南市,甘肃,105.225469,33.598913,city,0,1,0,2016,30.100000381469727,339.8884,2.88,21.57,56.7,55.6158,558.4134,52205.0,91.5139,1.3299,1215.2778,21.2951,1838.0,1.0,118.01680555555555,3.404525184428243,4.77082703428724,4.018467333549004,1.0577902941478545,2
陵水黎族自治县,陵水黎族自治县,海南,109.951436,18.549546,city,0,1,0,2016,20.399999618530273,,,,,,,,,,,,,,,3.015534882150674,,,,2
随州,随州市,湖北,113.429995,31.828026,city,0,1,0,2016,53.900001525878906,852.18,2.52,46.76,36.75,45.5489,527.4516,44226.0,57.8452,1.6468,833.3333,24.25,288.0,1.0,338.16666666666663,3.9871305062243927,5.823538870597759,3.8187864741278705,0.9242589015233319,2
雅安,雅安市,四川,102.665156,29.914326,city,0,1,0,2016,32.79999923706055,545.3272,1.55,53.41,32.55,32.1792,527.847,54361.0,71.3355,17.9548,967.7419,311.1032,244.0,2.0,351.82399999999996,3.4904284921297486,5.863131050556414,3.471320281093627,0.4382549309311553,2
青岛,青岛市,山东,120.150883,36.451227,city,0,1,0,2016,52.20000076293945,10011.29,7.91,41.56,54.73,1100.0303,11891.6821,76616.0,86.0126,25.4753,1150.4425,430.9418,1045.0,26.0,1265.6498103666247,3.955082509504291,7.143340953355405,7.003093003861638,2.0681277817795625,2
鞍山,鞍山市,辽宁,123.016394,40.718251,city,0,1,0,2016,43.400001525878906,1461.9713,3.46,35.84,57.32,132.9602,2136.4276,48164.0,66.237,5.9798,867.052,98.5925,687.0,3.0,422.5350578034682,3.770459476264859,6.046272420404453,4.890049835317799,1.2412685890696329,2
韶关,韶关市,广东,113.779323,24.81941,city,0,1,0,2016,31.200000762939453,1218.392,3.34,36.64,49.6,85.0427,772.5079,61465.0,78.1168,5.1497,1137.7246,116.8982,343.0,2.0,364.78802395209584,3.440418119268624,5.899316428582606,4.443153483294496,1.205970806988609,2
马鞍山,马鞍山市,安徽,118.369758,31.637138,city,1,1,1,2016,50.20000076293945,1493.7617,2.29,55.4,38.99,140.3191,1341.4553,65060.0,70.1747,12.8428,960.6987,234.559,347.0,4.0,652.2976855895197,3.9160150418956805,6.4805010307189805,4.943919114692243,0.8285518175661483,2
驻马店,驻马店市,河南,114.156353,32.922684,city,0,1,0,2016,62.79999923706055,1972.9881,9.49,39.23,39.85,105.3862,1227.6424,44830.0,76.8725,1.2866,1338.2508,25.3309,2670.0,2.0,207.9018018967334,4.139955061325436,5.337065861958362,4.657631697743938,2.2502386126218363,2
鸡西,鸡西市,黑龙江,132.297639,45.635227,city,0,1,0,2016,32.10000228881836,518.3793,1.81,24.27,40.08,36.3372,694.1614,47866.0,68.3204,1.8287,662.9834,48.2044,148.0,1.0,286.3974033149171,3.4688561014387203,5.657380368407529,3.5928420099169616,0.5933268452777344,2
鹤壁,鹤壁市,河南,114.31602,35.721499,city,0,1,0,2016,73.4000015258789,771.7894,1.7,65.21,26.76,55.6089,536.8295,42424.0,82.7353,6.6765,1529.4118,81.3706,426.0,3.0,453.99376470588237,4.295923956409011,6.118083463819022,4.0183432603888365,0.5306282510621704,2
鹤岗,鹤岗市,黑龙江,130.807059,47.644529,city,0,1,0,2016,26.100000381469727,264.1031,1.04,29.91,35.81,18.8701,486.5452,48745.0,55.9423,2.0577,576.9231,21.4808,90.0,1.0,253.94528846153844,3.261935328944346,5.537118844058954,2.9375786587834813,0.03922071315328133,2
鹰潭,鹰潭市,江西,117.112472,28.221953,city,0,1,0,2016,39.10000228881836,695.3489,1.28,58.18,34.23,81.6182,531.739,59595.0,82.9062,3.4609,1328.125,67.2422,340.0,2.0,543.241328125,3.6661225255288725,6.2975536560546885,4.4020522763161996,0.2468600779315258,2
黄冈,黄冈市,湖北,115.343867,30.717343,city,0,1,0,2016,46.5,1726.17,7.47,37.89,39.21,119.5244,1160.6,41497.0,60.8126,3.2195,937.0817,54.1995,997.0,4.0,231.08032128514057,3.8394523125933104,5.4427653612753515,4.783520534629248,2.010894999144726,2
黄南藏族自治,黄南藏族自治州,青海,101.484693,34.782539,city,0,1,0,2016,32.10000228881836,,,,,,,,,,,,,,,3.4688561014387203,,,,2
黄山,黄山市,安徽,118.076088,29.904836,city,1,1,1,2016,30.399999618530273,576.8174,1.48,38.87,51.35,75.7948,609.1381,59325.0,68.0405,6.6689,810.8108,152.3986,249.0,2.0,389.7414864864865,3.4144425958638296,5.965483664175224,4.328029688712016,0.3920420877760237,2
黄石,黄石市,湖北,115.02984,29.925181,city,0,1,0,2016,46.29999923706055,1305.55,2.7,55.26,36.0,105.47,1013.0,44549.0,81.1111,12.2593,1185.1852,156.3148,567.0,4.0,483.537037037037,3.8351419446140143,6.181127913897599,4.658426552288523,0.9932517730102834,2
黑河,黑河市,黑龙江,126.988643,49.282601,city,0,1,0,2016,22.399999618530273,470.8056,1.63,14.95,37.7,30.3182,563.1653,51422.0,55.8282,3.2209,613.4969,60.5583,158.0,1.0,288.837791411043,3.1090609418310957,5.665865255144118,3.411748192257278,0.4885800148186709,2
黔东南苗族侗族自治,黔东南苗族侗族自治州,贵州,108.560041,26.50434,city,0,1,0,2016,29.5,,,,,,,,,,,,,,,3.3843902633457743,,,,2
黔南布依族苗族自治,黔南布依族苗族自治州,贵州,107.254401,26.014436,city,0,1,0,2016,28.700000762939453,,,,,,,,,,,,,,,3.356897149348831,,,,2
黔西南布依族苗族自治,黔西南布依族苗族自治州,贵州,105.466954,25.263792,city,0,1,0,2016,29.80000114440918,,,,,,,,,,,,,,,3.3945084319143506,,,,2
齐齐哈尔,齐齐哈尔市,黑龙江,124.557904,47.710767,city,0,1,0,2016,31.399999618530273,1325.311,5.44,30.85,46.38,76.3519,1560.8312,50558.0,52.8915,6.0496,698.5294,101.1801,769.0,6.0,243.62334558823525,3.44680788076549,5.495623366991882,4.335352916751207,1.6937790608678513,2
龙岩,龙岩市,福建,116.74379,25.291574,city,0,1,0,2016,25.30000114440918,1895.667,3.14,51.01,37.2,131.4144,1434.194,59329.0,79.2102,2.3726,987.2611,57.465,559.0,2.0,603.7156050955414,3.230804440967038,6.403103234558147,4.878355689087166,1.144222799920162,2
七台河,七台河市,黑龙江,130.943937,45.881675,city,0,1,0,2017,35.29999923706055,175.7953,0.79,41.54,49.66,22.7534,248.2543,53467.0,54.038,1.8228,632.9114,42.7089,72.0,1.0,222.52569620253163,3.5638829423262353,5.40504258348871,3.124714584779789,-0.23572233352106983,3
万宁,万宁市,海南,110.324496,18.830445,city,0,1,0,2017,18.5,,,,,,,,,,,,,,,2.917770732084279,,,,3
三亚,三亚市,海南,109.421656,18.362263,city,0,1,0,2017,19.600000381469727,529.8048,0.59,19.98,67.63,92.9619,1271.1734,72826.0,118.0678,39.9322,1864.4068,826.5593,163.0,6.0,897.9742372881357,2.9755295856992126,6.80014137890195,4.5321897317931805,-0.527632742082372,3
三明,三明市,福建,117.400007,26.298093,city,0,1,0,2017,26.700000762939453,2107.268,2.88,54.36,42.67,100.7599,1312.9425,71555.0,81.2778,4.1458,1111.1111,87.7292,390.0,3.0,731.6902777777779,3.284663593980715,6.595357306631801,4.612740459026592,1.0577902941478545,3
三门峡,三门峡市,河南,111.112608,34.36205,city,0,1,0,2017,47.5,1426.9938,2.28,45.02,49.12,108.184,771.1825,57207.0,91.1623,4.4167,1140.3509,71.6754,363.0,2.0,625.8744736842106,3.8607297110405954,6.439149829721791,4.6838334811710585,0.8241754429663494,3
上海,上海市,上海,121.438737,31.072559,province,1,1,1,2017,39.10000228881836,30632.99,14.55,30.46,69.18,6642.2638,61188.87,130765.0,76.9141,29.8859,927.8351,353.8948,1559.0,64.0,2105.360137457045,3.6661225255288725,7.652241818160756,8.80120811810072,2.6775909936175015,3
上饶,上饶市,江西,117.476403,28.772739,city,0,1,0,2017,36.60000228881836,2017.6211,7.83,41.95,53.24,213.9784,2204.0102,58376.0,79.5658,2.1507,1404.8531,40.1673,2126.0,4.0,257.67830140485313,3.6000483029433394,5.551711913123125,5.365875075348175,2.057962510002712,3
东方,东方市,海南,108.818801,18.996184,city,0,1,0,2017,22.600000381469727,,,,,,,,,,,,,,,3.1179499231574317,,,,3
东莞,东莞市,广东,113.879966,22.931879,city,1,1,1,2017,34.900001525878906,,2.11,,,592.0682,6855.4427,61619.0,257.7773,24.9147,5118.4834,561.2133,563.0,9.0,,3.552486872929839,,6.383621830951387,0.7466879474879751,3
东营,东营市,山东,118.64357,37.639575,city,0,1,0,2017,55.29999923706055,2636.5857,1.95,63.3,34.7,232.8804,3534.7653,76938.0,104.7077,9.8205,1230.7692,168.1128,206.0,4.0,1352.0952307692307,4.012772894731915,7.209410691081834,5.450525017058703,0.6678293725756554,3
中卫,中卫市,宁夏回族自治区,105.504008,37.016864,city,0,1,0,2017,38.79999923706055,371.0618,1.22,38.66,47.82,24.0048,455.2946,66687.0,93.2705,,1393.4426,,353.0,,304.14901639344265,3.6584202269658395,5.7175177668093,3.1782538103506117,0.19885085874516517,3
中山,中山市,广东,113.398784,22.517323,city,1,1,1,2017,32.20000076293945,,1.7,,,312.7302,3734.9276,68039.0,155.3529,12.8765,2647.0588,315.3588,310.0,5.0,,3.471966476244134,,5.745340837990381,0.5306282510621704,3
临夏回族自治,临夏回族自治州,甘肃,103.289177,35.625236,city,0,1,0,2017,42.20000076293945,,,,,,,,,,,,,,,3.7424202391211,,,,3
临汾,临汾市,山西,111.381988,36.228828,city,0,1,0,2017,58.400001525878906,1322.6095,4.33,21.86,75.26,97.0948,1259.8177,56866.0,98.2448,6.8799,1131.6397,101.0762,1150.0,5.0,305.4525404157044,4.0673159159622445,5.721794416022082,4.575687820825159,1.4655675420143985,3
临沂,临沂市,山东,118.286421,35.311899,city,0,1,0,2017,58.400001525878906,4372.275,11.62,51.46,46.7,285.3399,4472.1037,63440.0,83.0499,3.0542,1351.1188,72.9742,1642.0,4.0,376.27151462994834,4.0673159159622445,5.930310996168998,5.653681101227505,2.4527277514237653,3
临沧,临沧市,云南,99.674418,23.938527,city,0,1,0,2017,24.80000114440918,590.4186,2.39,34.02,50.89,40.0434,485.3978,73920.0,86.9414,1.5481,1297.0711,36.3347,1146.0,1.0,247.0370711297071,3.210843699316467,5.509538410911642,3.689963865926853,0.8712933659434193,3
临高县,临高县,海南,109.71548,19.809704,city,0,1,0,2017,23.600000381469727,,,,,,,,,,,,,,,3.1612467281955356,,,,3
丹东,丹东市,辽宁,124.40518,40.544775,city,0,1,0,2017,35.29999923706055,783.987,2.35,31.58,64.6,72.7389,1454.5003,42230.0,71.1021,6.3489,765.9574,111.8213,566.0,3.0,333.6114893617021,3.5638829423262353,5.80997711042421,4.286876317090911,0.8544153281560676,3
丽水,丽水市,浙江,119.517145,28.197644,city,1,1,1,2017,27.399999618530273,1302.4532,2.69,36.27,57.92,112.9055,1722.0622,92581.0,68.7472,4.2825,1003.7175,78.2379,310.0,2.0,484.18334572490704,3.3105429994717714,6.182463648466133,4.726551185646637,0.9895411936137477,3
丽江,丽江市,云南,100.524919,26.939309,city,0,1,0,2017,17.30000114440918,330.0264,1.23,31.19,64.29,40.0638,466.1589,73865.0,99.626,10.0894,1219.5122,183.1951,484.0,2.0,268.3141463414634,2.8507065676545507,5.59215848187637,3.6904731834523936,0.20701416938432612,3
乌兰察布,乌兰察布市,内蒙古自治区,112.443087,41.696874,city,0,1,0,2017,28.30000114440918,851.695,2.72,37.7,59.73,43.1063,703.02,66332.0,49.4301,4.3787,551.4706,79.7316,190.0,3.0,313.12316176470586,3.342861845087678,5.74659660121018,3.7636691581213966,1.000631880307906,3
乌海,乌海市,内蒙古自治区,106.874373,39.426964,city,0,1,0,2017,40.900001525878906,410.0777,0.44,57.7,41.07,72.4234,612.7794,67658.0,79.4318,5.5227,1136.3636,114.3182,39.0,1.0,931.9947727272727,3.711130100356308,6.837327206008138,4.282529451592263,-0.8209805520698302,3
乌鲁木齐,乌鲁木齐市,新疆维吾尔自治区,87.783748,43.739398,city,0,1,0,2017,45.29999923706055,2707.529,2.23,30.24,69.11,400.7781,6235.7845,78072.0,108.0987,50.8834,1748.8789,869.296,285.0,22.0,1214.1385650224215,3.813307015647058,7.101790104333753,5.9934079075592335,0.8020015854720274,3
乐东黎族自治县,乐东黎族自治县,海南,109.029671,18.639822,city,0,1,0,2017,21.399999618530273,,,,,,,,,,,,,,,3.0633909042021177,,,,3
乐山,乐山市,四川,103.571823,29.214311,city,0,1,0,2017,44.0,1510.8398,3.52,51.52,42.25,99.217,1434.3918,66329.0,62.821,6.8381,852.2727,126.7415,432.0,3.0,429.21585227272726,3.784189633918261,6.0619599445402965,4.597309370576242,1.2584609896100056,3
九江,九江市,江西,115.458122,29.320395,city,0,1,0,2017,39.5,2398.16,5.2,41.66,56.03,262.5306,2073.5094,61938.0,76.7154,9.1558,1326.9231,178.175,888.0,7.0,461.1846153846153,3.676300671907076,6.133798430042804,5.5703676466663286,1.6486586255873816,3
云浮,云浮市,广东,111.798791,22.813664,city,0,1,0,2017,34.0,813.7168,3.0,49.51,34.22,57.491,731.4529,63527.0,80.7767,1.04,1200.0,31.0833,272.0,1.0,271.23893333333336,3.5263605246161616,5.6030001052512555,4.0516284138133685,1.0986122886681098,3
五家渠,五家渠市,新疆维吾尔自治区,87.557631,44.362095,city,0,1,0,2017,52.900001525878906,,,,,,,,,,,,,,,3.968403367708845,,,,3
五指山,五指山市,海南,109.511892,18.824035,city,0,1,0,2017,19.80000114440918,,,,,,,,,,,,,,,2.9856819954989313,,,,3
亳州,亳州市,安徽,116.185025,33.435253,city,1,1,1,2017,63.900001525878906,1161.6494,6.51,42.41,41.89,94.5506,1337.2209,57350.0,69.9524,1.1874,1167.4347,17.2765,1388.0,2.0,178.44076804915517,4.1573193852626575,5.184256714493992,4.549135140933089,1.873339456220478,3
仙桃,仙桃市,湖北,113.381345,30.287564,city,0,1,0,2017,51.900001525878906,,,,,,,,,,,,,,,3.949318819572207,,,,3
伊春,伊春市,黑龙江,129.224747,47.830729,city,0,1,0,2017,23.100000381469727,262.6845,1.16,25.26,42.21,16.1879,177.4607,38713.0,64.181,1.6897,517.2414,15.5431,96.0,1.0,226.45215517241382,3.1398326340415887,5.422533687167859,2.7842640495791695,0.14842000511827322,3
伊犁哈萨克自治,伊犁哈萨克自治州,新疆维吾尔自治区,82.213264,43.349079,city,0,1,0,2017,38.900001525878906,,,,,,,,,,,,,,,3.6609942898500787,,,,3
佛山,佛山市,广东,112.949778,23.004314,city,1,1,1,2017,39.70000076293945,9398.5162,4.2,57.72,40.86,661.5815,9157.6069,72712.0,124.0595,8.2976,2071.4286,289.7167,609.0,13.0,2237.741952380952,3.681351206910763,7.713222579445152,6.494633180803408,1.4350845252893227,3
佳木斯,佳木斯市,黑龙江,132.204856,47.248466,city,0,1,0,2017,37.0,928.5412,2.35,25.78,67.91,39.7479,1742.0029,54018.0,58.7617,7.0043,765.9574,97.9872,216.0,5.0,395.123914893617,3.6109179126442243,5.979199424296306,3.682557009516098,0.8544153281560676,3
保亭黎族苗族自治县,保亭黎族苗族自治县,海南,109.650759,18.589686,city,0,1,0,2017,19.5,,,,,,,,,,,,,,,2.970414465569701,,,,3
保定,保定市,河北,115.177642,39.025137,city,1,1,1,2017,64.20000457763672,3533.4577,11.99,49.05,45.38,258.415,3677.4097,63835.0,80.2569,8.3169,1334.4454,143.3011,2608.0,16.0,294.70039199332774,4.162003281998666,5.685959219886394,5.554566819759241,2.4840729690394228,3
保山,保山市,云南,98.971932,24.97507,city,0,1,0,2017,25.200000762939453,675.7676,2.63,35.96,44.55,62.3151,691.1206,62176.0,83.6274,2.4867,1292.7757,51.7909,980.0,3.0,256.945855513308,3.226844024792752,5.548865383762751,4.132203772027113,0.9669838461896731,3
信阳,信阳市,河南,114.889128,32.080437,city,0,1,0,2017,54.10000228881836,2212.7988,9.11,44.66,43.08,100.4506,1582.1925,50013.0,79.7673,4.8749,1306.2569,86.9945,1727.0,5.0,242.89778265642153,3.9908342281596134,5.492640707339131,4.60966606436406,2.209372711271867,3
儋州,儋州市,海南,109.390059,19.579264,city,0,1,0,2017,23.600000381469727,,0.96,,,22.775,157.7689,68979.0,113.4062,,1458.3333,,280.0,,,3.1612467281955356,,3.125663443146022,-0.040821994520255166,3
克孜勒苏柯尔克孜自治,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区,75.956625,39.672168,city,0,1,0,2017,70.5999984741211,,,,,,,,,,,,,,,4.257030122886181,,,,3
克拉玛依,克拉玛依市,新疆维吾尔自治区,85.224171,45.567128,city,0,1,0,2017,40.70000076293945,744.5034,0.31,70.34,28.99,87.4499,532.7688,96948.0,135.3871,17.0645,1612.9032,387.5806,50.0,3.0,2401.6238709677423,3.7062281111939903,7.783900400439952,4.471066057953379,-1.171182981502945,3
六安,六安市,安徽,116.23409,31.659225,city,1,1,1,2017,47.29999923706055,1198.1004,5.88,43.58,42.02,112.7855,1537.4244,65070.0,66.4677,3.2704,867.3469,66.267,973.0,4.0,203.75857142857143,3.856510279368089,5.3169358195972105,4.72548778470191,1.7715567619105355,3
六盘水,六盘水市,贵州,104.89694,26.128029,city,0,1,0,2017,31.899999618530273,1419.695,3.42,46.61,52.04,138.6208,1071.75,77366.0,87.345,2.5205,1491.2281,49.7339,694.0,2.0,415.11549707602336,3.4626059978325,6.028556787717995,4.931742147646176,1.2296405510745139,3
兰州,兰州市,甘肃,103.644112,36.355083,city,0,1,0,2017,41.29999923706055,2096.5283,3.26,32.59,66.84,234.2001,9643.5474,75709.0,87.6043,53.5828,1196.319,1246.2546,717.0,23.0,643.1068404907976,3.7208624814938767,6.4663108698293845,5.456175878149009,1.1817271953786161,3
兴安,兴安盟,内蒙古自治区,121.341355,46.241397,city,0,1,0,2017,20.200000762939453,,,,,,,,,,,,,,,3.0056826421764384,,,,3
内江,内江市,四川,104.913978,29.638381,city,0,1,0,2017,46.29999923706055,1354.7116,4.15,44.3,41.8,56.0961,782.6957,49780.0,58.7133,3.7108,939.759,77.4819,449.0,3.0,326.4365301204819,3.8351419446140143,5.788235535088851,4.027066291395535,1.423108334242607,3
凉山彝族自治,凉山彝族自治州,四川,102.08054,27.889541,city,0,1,0,2017,20.200000762939453,,,,,,,,,,,,,,,3.0056826421764384,,,,3
包头,包头市,内蒙古自治区,110.266038,41.559669,city,0,1,0,2017,28.5,2419.07,2.24,40.7,58.17,137.6126,2960.3937,69706.0,87.4062,20.2991,1116.0714,339.183,228.0,5.0,1079.9419642857142,3.349904087274605,6.984662581901906,4.92444249107443,0.8064758658669485,3
北京,北京市,北京,116.41995,40.18994,province,1,1,1,2017,54.5,28014.94,13.59,19.01,80.56,5430.7875,63382.5,134994.0,88.6071,51.2987,963.9441,436.2605,1633.0,92.0,2061.437821927888,3.9982007016691985,7.6311589901242405,8.599839430036802,2.6093342281630525,3
北屯,北屯市,新疆维吾尔自治区,87.95973,47.244003,city,0,1,0,2017,26.30000114440918,,,,,,,,,,,,,,,3.269568982697375,,,,3
北海,北海市,广西壮族自治区,109.343711,21.665234,city,0,1,0,2017,32.60000228881836,965.1455,1.75,62.12,27.8,64.3361,654.5244,60622.0,91.6114,11.9371,1542.8571,194.1371,418.0,4.0,551.5117142857142,3.4843123585818114,6.312663079239896,4.164120904493426,0.5596157879354227,3
十堰,十堰市,湖北,110.446495,32.45798,city,0,1,0,2017,37.20000076293945,1079.4677,3.46,60.1,37.09,107.6602,1291.9604,49733.0,74.5491,7.3497,1127.1676,148.5665,603.0,6.0,311.98488439306357,3.616308781788226,5.742954739177737,4.678979970831253,1.2412685890696329,3
南京,南京市,江苏,118.847868,31.927726,city,1,1,1,2017,46.20000076293945,11715.1,6.81,38.03,59.73,1271.9111,24578.2486,101502.0,71.4949,73.4464,910.4258,1059.5301,581.0,44.0,1720.279001468429,3.832979814601534,7.450241766808917,7.148275851520545,1.918392120161421,3
南充,南充市,四川,106.207711,31.195136,city,0,1,0,2017,43.20000076293945,1828.7168,7.33,43.99,42.96,103.2555,1684.3352,60989.0,63.9864,5.3083,900.4093,103.8554,751.0,4.0,249.4838744884038,3.7658405129107,5.519394281793877,4.637206499187545,1.9919755158985601,3
南宁,南宁市,广西壮族自治区,108.467546,23.055985,city,0,1,0,2017,33.60000228881836,3410.7409,7.57,40.15,53.66,332.15,10470.4409,75481.0,82.3025,25.9353,1400.2642,562.3857,1526.0,33.0,450.56022457067365,3.5145261350887504,6.110491751955177,5.80558667411125,2.0241930674493576,3
